obs_id,recorded_time,modified_time,object,event,rising,sidereal,pole
465,1830-10-06 11:54:25.000,,S,1_int,TRUE,FALSE,N
465,1830-10-06 11:55:16.000,,S,2_int,TRUE,FALSE,N
465,1830-10-06 11:55:21.000,,t,out,TRUE,FALSE,N
465,1830-10-06 11:56:50.500,,S,2_ext,TRUE,FALSE,N
466,1830-10-06 11:58:49.000,,S,1_ext,TRUE,FALSE,N
466,1830-10-06 00:00:02.500,1830-10-06 12:00:02.500,t,in,FALSE,FALSE,N
466,1830-10-06 00:00:21.500,1830-10-06 12:00:21.500,S,1_int,FALSE,FALSE,N
466,1830-10-06 00:01:14.000,1830-10-06 12:01:14.000,S,2_int,FALSE,FALSE,N
466,1830-10-06 00:01:17.500,1830-10-06 12:01:17.500,t,out,FALSE,FALSE,N
466,1830-10-06 00:02:46.500,1830-10-06 12:02:46.500,S,2_ext,FALSE,FALSE,N
467,1830-10-07 00:01:26.000,,S,1_ext,FALSE,FALSE,N
467,1830-10-07 00:02:23.000,,t,in,FALSE,FALSE,N
467,1830-10-07 00:03:10.500,,S,1_int,FALSE,FALSE,N
467,1830-10-07 00:03:53.500,,S,2_int,FALSE,FALSE,N
467,1830-10-07 00:03:56.000,,t,out,FALSE,FALSE,N
467,1830-10-07 00:05:35.000,,S,2_ext,FALSE,FALSE,N
468,1830-10-07 00:06:22.000,,S,1_ext,FALSE,FALSE,N
468,1830-10-07 00:07:19.500,,t,in,FALSE,FALSE,N
468,1830-10-07 00:08:05.000,,S,1_int,FALSE,FALSE,N
468,1830-10-07 00:08:47.500,,S,2_int,FALSE,FALSE,N
468,1830-10-07 00:08:53.000,,t,out,FALSE,FALSE,N
468,1830-10-07 00:10:32.000,,S,2_ext,FALSE,FALSE,N
469,1830-10-07 00:11:03.500,,S,1_ext,FALSE,FALSE,N
469,1830-10-07 00:12:03.000,,t,in,FALSE,FALSE,N
469,1830-10-07 00:12:46.000,,S,1_int,FALSE,FALSE,N
469,1830-10-07 00:13:29.500,,S,2_int,FALSE,FALSE,N
469,1830-10-07 00:13:33.500,,t,out,FALSE,FALSE,N
469,1830-10-07 00:15:13.000,,S,2_ext,FALSE,FALSE,N
470,1830-10-07 11:46:08.000,,S,1_ext,TRUE,FALSE,N
470,1830-10-07 11:47:07.000,,t,in,TRUE,FALSE,N
470,1830-10-07 11:47:52.000,,S,1_int,TRUE,FALSE,N
470,1830-10-07 11:48:34.000,,S,2_int,TRUE,FALSE,N
470,1830-10-07 11:48:39.000,,t,out,TRUE,FALSE,N
470,1830-10-07 11:50:18.500,,S,2_ext,TRUE,FALSE,N
471,1830-10-07 11:51:49.000,,S,1_ext,TRUE,FALSE,N
471,1830-10-07 11:52:45.750,,t,in,TRUE,FALSE,N
471,1830-10-07 11:53:32.500,,S,1_int,TRUE,FALSE,N
471,1830-10-07 11:54:14.000,,S,2_int,TRUE,FALSE,N
471,1830-10-07 11:54:18.500,,t,out,TRUE,FALSE,N
471,1830-10-07 11:55:59.000,,S,2_ext,TRUE,FALSE,N
472,1830-10-07 11:56:28.000,,S,1_ext,TRUE,FALSE,N
472,1830-10-07 11:57:25.000,,t,in,TRUE,FALSE,N
472,1830-10-07 11:58:12.250,,S,1_int,TRUE,FALSE,N
472,1830-10-07 11:58:53.250,,S,2_int,TRUE,FALSE,N
472,1830-10-07 11:58:59.000,,t,out,TRUE,FALSE,N
472,1830-10-07 00:00:38.000,1830-10-07 12:00:38.000,S,2_ext,FALSE,FALSE,N
473,1830-10-09 00:00:17.000,,S,1_ext,FALSE,FALSE,N
473,1830-10-09 00:00:45.000,,t,in,FALSE,FALSE,N
473,1830-10-09 00:01:46.000,,S,1_int,FALSE,FALSE,N
473,1830-10-09 00:02:17.000,,t,out,FALSE,FALSE,N
473,1830-10-09 00:02:43.000,,S,2_int,FALSE,FALSE,N
473,1830-10-09 00:04:12.000,,S,2_ext,FALSE,FALSE,N
474,1830-10-09 00:04:34.500,,S,1_ext,FALSE,FALSE,N
474,1830-10-09 00:05:02.000,,t,in,FALSE,FALSE,N
474,1830-10-09 00:06:03.000,,S,1_int,FALSE,FALSE,N
474,1830-10-09 00:06:34.000,,t,out,FALSE,FALSE,N
474,1830-10-09 00:07:00.000,,S,2_int,FALSE,FALSE,N
474,1830-10-09 00:08:28.500,,S,2_ext,FALSE,FALSE,N
475,1830-10-09 11:47:06.000,,S,1_ext,TRUE,FALSE,N
475,1830-10-09 11:47:33.000,,t,in,TRUE,FALSE,N
475,1830-10-09 11:48:35.000,,S,1_int,TRUE,FALSE,N
475,1830-10-09 11:49:06.500,,t,out,TRUE,FALSE,N
475,1830-10-09 11:49:31.000,,S,2_int,TRUE,FALSE,N
475,1830-10-09 11:51:01.000,,S,2_ext,TRUE,FALSE,N
476,1830-10-09 11:51:31.500,,S,1_ext,TRUE,FALSE,N
476,1830-10-09 11:51:59.000,,t,in,TRUE,FALSE,N
476,1830-10-09 11:53:01.000,,S,1_int,TRUE,FALSE,N
476,1830-10-09 11:53:31.000,,t,out,TRUE,FALSE,N
476,1830-10-09 11:53:57.000,,S,2_int,TRUE,FALSE,N
476,1830-10-09 11:55:26.000,,S,2_ext,TRUE,FALSE,N
477,1830-10-10 11:45:57.000,,S,1_ext,TRUE,FALSE,N
477,1830-10-10 11:46:13.000,,t,in,TRUE,FALSE,N
477,1830-10-10 11:47:45.000,,S,1_int,TRUE,FALSE,N
477,1830-10-10 11:48:09.500,,t,out,TRUE,FALSE,N
477,1830-10-10 11:48:21.500,,S,2_int,TRUE,FALSE,N
477,1830-10-10 11:50:11.000,,S,2_ext,TRUE,FALSE,N
478,1830-10-10 11:50:39.500,,S,1_ext,TRUE,FALSE,N
478,1830-10-10 11:50:56.000,,t,in,TRUE,FALSE,N
478,1830-10-10 11:52:27.000,,S,1_int,TRUE,FALSE,N
478,1830-10-10 11:52:51.500,,t,out,TRUE,FALSE,N
478,1830-10-10 11:53:05.000,,S,2_int,TRUE,FALSE,N
478,1830-10-10 11:54:53.000,,S,2_ext,TRUE,FALSE,N
479,1830-10-10 11:55:20.500,,S,1_ext,TRUE,FALSE,N
479,1830-10-10 11:55:37.000,,t,in,TRUE,FALSE,N
479,1830-10-10 11:57:08.000,,S,1_int,TRUE,FALSE,N
479,1830-10-10 11:57:32.250,,t,out,TRUE,FALSE,N
479,1830-10-10 11:57:46.000,,S,2_int,TRUE,FALSE,N
479,1830-10-10 11:59:34.250,,S,2_ext,TRUE,FALSE,N
480,1830-10-10 11:59:58.500,,S,1_ext,TRUE,FALSE,N
480,1830-10-10 00:00:15.000,1830-10-10 12:00:15.000,t,in,FALSE,FALSE,N
480,1830-10-10 00:01:45.000,1830-10-10 12:01:45.000,S,1_int,FALSE,FALSE,N
480,1830-10-10 00:02:10.500,1830-10-10 12:02:10.500,t,out,FALSE,FALSE,N
480,1830-10-10 00:02:24.000,1830-10-10 12:02:24.000,S,2_int,FALSE,FALSE,N
480,1830-10-10 00:04:11.500,1830-10-10 12:04:11.500,S,2_ext,FALSE,FALSE,N
481,1830-10-11 00:02:10.000,,S,1_ext,FALSE,FALSE,N
481,1830-10-11 00:02:18.000,,t,in,FALSE,FALSE,N
481,1830-10-11 00:03:46.000,,S,1_int,FALSE,FALSE,N
481,1830-10-11 00:04:08.000,,t,out,FALSE,FALSE,N
481,1830-10-11 00:04:36.000,,S,2_int,FALSE,FALSE,N
481,1830-10-11 00:06:13.500,,S,2_ext,FALSE,FALSE,N
482,1830-10-11 00:06:36.500,,S,1_ext,FALSE,FALSE,N
482,1830-10-11 00:06:42.000,,t,in,FALSE,FALSE,N
482,1830-10-11 00:08:12.000,,S,1_int,FALSE,FALSE,N
482,1830-10-11 00:08:33.000,,t,out,FALSE,FALSE,N
482,1830-10-11 00:09:02.000,,S,2_int,FALSE,FALSE,N
482,1830-10-11 00:10:38.500,,S,2_ext,FALSE,FALSE,N
483,1830-10-11 11:44:02.500,,S,1_ext,TRUE,FALSE,N
483,1830-10-11 11:44:10.000,,t,in,TRUE,FALSE,N
483,1830-10-11 11:45:40.000,,S,1_int,TRUE,FALSE,N
483,1830-10-11 11:46:00.000,,t,out,TRUE,FALSE,N
483,1830-10-11 11:46:27.000,,S,2_int,TRUE,FALSE,N
483,1830-10-11 11:48:06.500,,S,2_ext,TRUE,FALSE,N
484,1830-10-11 11:48:35.500,,S,1_ext,TRUE,FALSE,N
484,1830-10-11 11:48:43.000,,t,in,TRUE,FALSE,N
484,1830-10-11 11:50:12.250,,S,1_int,TRUE,FALSE,N
484,1830-10-11 11:50:33.500,,t,out,TRUE,FALSE,N
484,1830-10-11 11:51:01.000,,S,2_int,TRUE,FALSE,N
484,1830-10-11 11:52:38.500,,S,2_ext,TRUE,FALSE,N
485,1830-10-11 11:53:08.000,,S,1_ext,TRUE,FALSE,N
485,1830-10-11 11:53:16.000,,t,in,TRUE,FALSE,N
485,1830-10-11 11:54:45.250,,S,1_int,TRUE,FALSE,N
485,1830-10-11 11:55:07.000,,t,out,TRUE,FALSE,N
485,1830-10-11 11:55:34.000,,S,2_int,TRUE,FALSE,N
485,1830-10-11 11:57:12.000,,S,2_ext,TRUE,FALSE,N
486,1830-10-11 11:57:37.500,,S,1_ext,TRUE,FALSE,N
486,1830-10-11 11:57:46.000,,t,in,TRUE,FALSE,N
486,1830-10-11 11:59:14.500,,S,1_int,TRUE,FALSE,N
486,1830-10-11 11:59:35.500,,t,out,TRUE,FALSE,N
486,1830-10-11 00:00:02.500,1830-10-11 12:00:02.500,S,2_int,FALSE,FALSE,N
486,1830-10-11 00:01:40.500,1830-10-11 12:01:40.500,S,2_ext,FALSE,FALSE,N
487,1830-10-13 00:03:51.000,,S,1_ext,FALSE,FALSE,
487,1830-10-13 00:05:20.000,,S,1_int,FALSE,FALSE,
487,1830-10-13 00:05:58.000,,t,in,FALSE,FALSE,
487,1830-10-13 00:06:17.000,,S,2_int,FALSE,FALSE,
487,1830-10-13 00:07:19.000,,t,out,FALSE,FALSE,
487,1830-10-13 00:07:46.000,,S,2_ext,FALSE,FALSE,
488,1830-10-13 11:49:17.500,,S,1_ext,TRUE,FALSE,
488,1830-10-13 11:50:48.000,,S,1_int,TRUE,FALSE,
488,1830-10-13 11:51:25.000,,t,in,TRUE,FALSE,
488,1830-10-13 11:51:44.000,,S,2_int,TRUE,FALSE,
488,1830-10-13 11:52:47.500,,t,out,TRUE,FALSE,
488,1830-10-13 11:53:15.000,,S,2_ext,TRUE,FALSE,
489,1830-10-13 11:53:49.500,,S,1_ext,TRUE,FALSE,
489,1830-10-13 11:55:18.500,,S,1_int,TRUE,FALSE,
489,1830-10-13 11:56:55.000,1830-10-13 11:55:55.000,t,in,TRUE,FALSE,
489,1830-10-13 11:57:51.000,1830-10-13 11:56:15.000,S,2_int,TRUE,FALSE,
489,1830-10-13 11:58:18.000,1830-10-13 11:57:18.000,t,out,TRUE,FALSE,
489,1830-10-13 11:58:45.500,1830-10-13 11:57:45.500,S,2_ext,TRUE,FALSE,
490,1830-10-13 11:59:21.500,,S,1_ext,TRUE,FALSE,
490,1830-10-13 00:00:51.500,1830-10-13 12:00:51.500,S,1_int,FALSE,FALSE,
490,1830-10-13 00:01:28.000,1830-10-13 12:01:28.000,t,in,FALSE,FALSE,
490,1830-10-13 00:01:48.000,1830-10-13 12:01:48.000,S,2_int,FALSE,FALSE,
490,1830-10-13 00:02:50.000,1830-10-13 12:02:50.000,t,out,FALSE,FALSE,
490,1830-10-13 00:03:17.500,1830-10-13 12:03:17.500,S,2_ext,FALSE,FALSE,
