obs_id,recorded_time,modified_time,object,event,rising,sidereal,pole
85,1796-07-30 07:58:37.000,,t_I,h,TRUE,FALSE,
85,1796-07-30 07:59:48.000,,S,h,TRUE,FALSE,
85,1796-07-30 08:00:07.000,,S,v,TRUE,FALSE,
86,1796-07-30 08:02:34.000,,S,v,TRUE,FALSE,
86,1796-07-30 08:02:43.000,,S,h,TRUE,FALSE,
86,1796-07-30 08:03:40.000,,t_H,v,TRUE,FALSE,
86,1796-07-30 08:03:47.000,,t_H,h,TRUE,FALSE,
86,1796-07-30 08:04:06.000,,t_I,v,TRUE,FALSE,
86,1796-07-30 08:04:23.000,,t_I,h,TRUE,FALSE,
86,1796-07-30 08:05:35.000,,S,h,TRUE,FALSE,
86,1796-07-30 08:06:10.000,,S,v,TRUE,FALSE,
87,1796-07-31 07:03:34.000,,S,v,TRUE,FALSE,
87,1796-07-31 07:03:41.000,,S,h,TRUE,FALSE,
87,1796-07-31 07:04:53.000,,t_I,v,TRUE,FALSE,
87,1796-07-31 07:05:02.000,,t_I,h,TRUE,FALSE,
87,1796-07-31 07:06:34.000,,S,h,TRUE,FALSE,
87,1796-07-31 07:07:07.000,,S,v,TRUE,FALSE,
88,1796-07-31 07:09:46.000,,S,h,TRUE,FALSE,
88,1796-07-31 07:09:47.000,,S,v,TRUE,FALSE,
88,1796-07-31 07:10:37.000,,t_H,h,TRUE,FALSE,
88,1796-07-31 07:10:39.000,,t_H,v,TRUE,FALSE,
88,1796-07-31 07:11:41.000,1796-07-31 07:12:41.000,S,h,TRUE,FALSE,
88,1796-07-31 07:12:17.000,1796-07-31 07:13:17.000,S,v,TRUE,FALSE,
89,1796-09-01 07:44:08.000,,S,v,TRUE,FALSE,
89,1796-09-01 07:44:11.000,,S,h,TRUE,FALSE,
89,1796-09-01 07:46:21.000,,t_K,v,TRUE,FALSE,
89,1796-09-01 07:46:25.000,,t_L,v,TRUE,FALSE,
89,1796-09-01 07:47:10.000,,S,v,TRUE,FALSE,
89,1796-09-01 07:47:15.000,,S,h,TRUE,FALSE,
90,1796-09-01 07:49:00.000,1796-09-01 07:54:00.000,S,v,TRUE,FALSE,
90,1796-09-01 07:49:10.000,1796-09-01 07:54:10.000,S,h,TRUE,FALSE,
90,1796-09-01 07:56:17.000,,t_K,v,TRUE,FALSE,
90,1796-09-01 07:56:20.500,,t_L,v,TRUE,FALSE,
90,1796-09-01 07:56:48.000,,t_L,h,TRUE,FALSE,
90,1796-09-01 07:56:51.000,,t_K,h,TRUE,FALSE,
90,1796-09-01 07:57:07.000,,S,v,TRUE,FALSE,
90,1796-09-01 07:57:10.500,,S,h,TRUE,FALSE,
91,1796-09-01 07:55:09.000,,S,v,TRUE,FALSE,
91,1796-09-01 07:55:17.000,,S,h,TRUE,FALSE,
91,1796-09-01 07:57:23.000,,t_K,v,TRUE,FALSE,
91,1796-09-01 07:57:28.000,,t_L,v,TRUE,FALSE,
91,1796-09-01 07:57:57.000,,t_L,h,TRUE,FALSE,
91,1796-09-01 07:58:00.000,,t_K,h,TRUE,FALSE,
91,1796-09-01 07:58:12.000,,S,v,TRUE,FALSE,
91,1796-09-01 07:58:21.000,,S,h,TRUE,FALSE,
92,1796-09-02 07:47:08.000,,S,v,TRUE,FALSE,
92,1796-09-02 07:47:45.000,,S,h,TRUE,FALSE,
92,1796-09-02 07:48:37.000,,t_M,v,TRUE,FALSE,
92,1796-09-02 07:48:38.000,,t_N,v,TRUE,FALSE,
92,1796-09-02 07:49:17.000,,t_K,v,TRUE,FALSE,
92,1796-09-02 07:49:21.000,,t_L,v,TRUE,FALSE,
92,1796-09-02 07:50:08.000,,S,v,TRUE,FALSE,
92,1796-09-02 07:50:18.000,,t_L,h,TRUE,FALSE,
92,1796-09-02 07:50:20.000,,t_K,h,TRUE,FALSE,
92,1796-09-02 07:50:50.000,,S,h,TRUE,FALSE,
93,1796-09-02 07:56:54.000,,S,h,TRUE,FALSE,
93,1796-09-02 07:56:55.000,,S,v,TRUE,FALSE,
93,1796-09-02 07:58:25.000,,t_M,v,TRUE,FALSE,
93,1796-09-02 07:58:26.000,,t_N,v,TRUE,FALSE,
93,1796-09-02 07:59:06.000,,t_K,v,TRUE,FALSE,
93,1796-09-02 07:59:08.000,,t_L,v,TRUE,FALSE,
93,1796-09-02 07:59:26.000,,t_L,h,TRUE,FALSE,
93,1796-09-02 07:59:29.000,,t_K,h,TRUE,FALSE,
93,1796-09-02 07:59:57.000,,S,h,TRUE,FALSE,
93,1796-09-02 07:59:58.000,,S,v,TRUE,FALSE,
94,1796-09-02 08:03:15.000,,S,v,TRUE,FALSE,
94,1796-09-02 08:03:20.000,,S,h,TRUE,FALSE,
94,1796-09-02 08:04:45.000,,t_M,v,TRUE,FALSE,
94,1796-09-02 08:04:46.000,,t_N,v,TRUE,FALSE,
94,1796-09-02 08:05:24.000,,t_K,v,TRUE,FALSE,
94,1796-09-02 08:05:28.500,,t_L,v,TRUE,FALSE,
94,1796-09-02 08:05:53.000,,t_L,h,TRUE,FALSE,
94,1796-09-02 08:05:56.000,,t_K,h,TRUE,FALSE,
94,1796-09-02 08:06:02.000,,t_M,h,TRUE,FALSE,
94,1796-09-02 08:06:08.000,,t_N,h,TRUE,FALSE,
94,1796-09-02 08:06:24.000,1796-09-02 08:06:17.000,S,v,TRUE,FALSE,
94,1796-09-02 08:06:17.000,1796-09-02 08:06:24.000,S,h,TRUE,FALSE,
95,1796-09-04 04:50:06.000,,S,h,FALSE,FALSE,
95,1796-09-04 04:50:54.000,,S,v,FALSE,FALSE,
95,1796-09-04 04:51:15.000,,t_M,h,FALSE,FALSE,
95,1796-09-04 04:51:58.000,,t_K,h,FALSE,FALSE,
95,1796-09-04 04:52:03.000,,t_L,h,FALSE,FALSE,
95,1796-09-04 04:52:51.000,,t_L,v,FALSE,FALSE,
95,1796-09-04 04:52:04.000,1796-09-04 04:52:54.000,t_K,v,FALSE,FALSE,
95,1796-09-04 04:52:04.000,1796-09-04 04:52:54.000,t_M,v,FALSE,FALSE,
95,1796-09-04 04:52:12.000,1796-09-04 04:53:12.000,S,h,FALSE,FALSE,
95,1796-09-04 04:53:52.000,,S,v,FALSE,FALSE,
96,1796-09-04 05:00:36.000,,S,v,FALSE,FALSE,
96,1796-09-04 05:00:49.000,,S,h,FALSE,FALSE,
96,1796-09-04 05:01:59.000,,t_M,h,FALSE,FALSE,
96,1796-09-04 05:02:32.000,,t_L,v,FALSE,FALSE,
96,1796-09-04 05:02:36.000,,t_M,v,FALSE,FALSE,
96,1796-09-04 05:02:50.000,,t_L,h,FALSE,FALSE,
96,1796-09-04 05:03:34.000,,S,v,FALSE,FALSE,
96,1796-09-04 05:03:55.000,,S,h,FALSE,FALSE,
97,1796-09-05 09:00:53.000,,S,v,TRUE,FALSE,
97,1796-09-05 09:01:00.000,,S,h,TRUE,FALSE,
97,1796-09-05 09:01:55.500,,t_M,v,TRUE,FALSE,
97,1796-09-05 09:02:40.000,,t_L,v,TRUE,FALSE,
97,1796-09-05 09:02:51.000,,t_L,h,TRUE,FALSE,
97,1796-09-05 09:02:55.000,,t_M,h,TRUE,FALSE,
97,1796-09-05 09:03:48.000,,S,v,TRUE,FALSE,
97,1796-09-05 09:04:09.000,,S,h,TRUE,FALSE,
98,1796-09-05 09:06:18.000,,S,v,TRUE,FALSE,
98,1796-09-05 09:06:18.000,,S,h,TRUE,FALSE,
98,1796-09-05 09:07:20.500,,t_M,v,TRUE,FALSE,
98,1796-09-05 09:08:06.000,,t_L,v,TRUE,FALSE,
98,1796-09-05 09:08:08.000,,t_L,h,TRUE,FALSE,
98,1796-09-05 09:08:12.000,,t_M,h,TRUE,FALSE,
98,1796-09-05 09:09:14.500,,S,v,TRUE,FALSE,
98,1796-09-05 09:09:24.000,,S,h,TRUE,FALSE,
99,1796-09-06 08:39:00.000,,S,h,TRUE,FALSE,
99,1796-09-06 08:39:08.000,,S,v,TRUE,FALSE,
99,1796-09-06 08:40:03.000,,t_M,v,TRUE,FALSE,
99,1796-09-06 08:40:32.000,,t_L,h,TRUE,FALSE,
99,1796-09-06 08:40:35.000,,t_M,h,TRUE,FALSE,
99,1796-09-06 08:40:48.500,,t_L,v,TRUE,FALSE,
99,1796-09-06 08:42:06.000,,S,v,TRUE,FALSE,
99,1796-09-06 08:42:06.500,,S,h,TRUE,FALSE,
100,1796-09-06 08:43:58.000,,S,h,TRUE,FALSE,
100,1796-09-06 08:44:27.000,,S,v,TRUE,FALSE,
100,1796-09-06 08:45:21.000,,t_M,v,TRUE,FALSE,
100,1796-09-06 08:45:30.000,,t_L,h,TRUE,FALSE,
100,1796-09-06 08:45:31.500,,t_M,h,TRUE,FALSE,
100,1796-09-06 08:46:05.500,,t_L,v,TRUE,FALSE,
100,1796-09-06 08:47:04.000,,S,h,TRUE,FALSE,
100,1796-09-06 08:47:23.000,,S,v,TRUE,FALSE,
101,1796-09-07 07:39:37.000,,S,v,TRUE,FALSE,
101,1796-09-07 07:39:57.000,,S,h,TRUE,FALSE,
101,1796-09-07 07:40:28.500,,t_M,v,TRUE,FALSE,
101,1796-09-07 07:41:06.000,,t_L,h,TRUE,FALSE,
101,1796-09-07 07:41:08.500,,t_M,h,TRUE,FALSE,
101,1796-09-07 07:41:15.000,,t_L,v,TRUE,FALSE,
101,1796-09-07 07:42:44.000,,S,v,TRUE,FALSE,
101,1796-09-07 07:42:52.000,,S,h,TRUE,FALSE,
102,1796-09-07 07:44:52.500,,S,v,TRUE,FALSE,
102,1796-09-07 07:45:10.500,,S,h,TRUE,FALSE,
102,1796-09-07 07:45:42.000,,t_M,v,TRUE,FALSE,
102,1796-09-07 07:46:22.000,,t_L,h,TRUE,FALSE,
102,1796-09-07 07:46:22.000,,t_M,h,TRUE,FALSE,
102,1796-09-07 07:46:28.000,,t_L,v,TRUE,FALSE,
102,1796-09-07 07:47:55.000,,S,v,TRUE,FALSE,
102,1796-09-07 07:48:09.000,,S,h,TRUE,FALSE,
103,1796-09-08 08:35:49.000,,S,v,TRUE,FALSE,
103,1796-09-08 08:36:05.000,,S,h,TRUE,FALSE,
103,1796-09-08 08:36:30.000,,t_M,v,TRUE,FALSE,
103,1796-09-08 08:37:01.000,,t_L,h,TRUE,FALSE,
103,1796-09-08 08:37:05.000,,t_M,h,TRUE,FALSE,
103,1796-09-08 08:38:45.000,,S,v,TRUE,FALSE,
103,1796-09-08 08:39:15.000,,S,h,TRUE,FALSE,
104,1796-09-08 08:40:01.000,1796-09-08 08:41:01.000,S,v,TRUE,FALSE,
104,1796-09-08 08:40:24.000,1796-09-08 08:41:24.000,S,h,TRUE,FALSE,
104,1796-09-08 08:41:40.000,,t_M,v,TRUE,FALSE,
104,1796-09-08 08:42:21.000,,t_L,h,TRUE,FALSE,
104,1796-09-08 08:42:26.000,,t_M,h,TRUE,FALSE,
104,1796-09-08 08:43:52.000,,S,v,TRUE,FALSE,
104,1796-09-08 08:44:37.000,,S,h,TRUE,FALSE,
105,1796-09-09 08:32:44.000,,S,h,TRUE,FALSE,
105,1796-09-09 08:33:08.000,,S,v,TRUE,FALSE,
105,1796-09-09 08:33:26.000,,t_L,h,TRUE,FALSE,
105,1796-09-09 08:34:18.500,,t_L,v,TRUE,FALSE,
105,1796-09-09 08:35:54.000,,S,v,TRUE,FALSE,
105,1796-09-09 08:36:04.000,,S,h,TRUE,FALSE,
106,1796-09-09 08:37:54.000,,S,h,TRUE,FALSE,
106,1796-09-09 08:37:54.000,,S,v,TRUE,FALSE,
106,1796-09-09 08:38:35.000,,t_L,h,TRUE,FALSE,
106,1796-09-09 08:39:07.500,,t_L,v,TRUE,FALSE,
106,1796-09-09 08:40:44.000,,S,v,TRUE,FALSE,
106,1796-09-09 08:41:08.000,,S,h,TRUE,FALSE,
107,1796-09-10 08:10:55.500,,S,v,TRUE,FALSE,
107,1796-09-10 08:11:19.000,,S,h,TRUE,FALSE,
107,1796-09-10 08:11:45.000,,t_L,h,TRUE,FALSE,
107,1796-09-10 08:12:08.000,,t_L,v,TRUE,FALSE,
107,1796-09-10 08:13:49.000,,S,v,TRUE,FALSE,
107,1796-09-10 08:14:30.000,,S,h,TRUE,FALSE,
108,1796-09-10 08:16:07.000,,S,v,TRUE,FALSE,
108,1796-09-10 08:16:36.000,,S,h,TRUE,FALSE,
108,1796-09-10 08:17:01.000,,t_L,h,TRUE,FALSE,
108,1796-09-10 08:17:21.000,,t_L,v,TRUE,FALSE,
108,1796-09-10 08:19:02.500,,S,v,TRUE,FALSE,
108,1796-09-10 08:19:46.000,,S,h,TRUE,FALSE,
109,1796-09-11 08:01:27.000,,S,v,TRUE,FALSE,
109,1796-09-11 08:01:59.500,,S,h,TRUE,FALSE,
109,1796-09-11 08:02:12.000,,t_L,h,TRUE,FALSE,
109,1796-09-11 08:02:44.500,,t_L,v,TRUE,FALSE,
109,1796-09-11 08:05:27.000,1796-09-11 08:04:27.000,S,v,TRUE,FALSE,
109,1796-09-11 08:05:58.000,1796-09-11 08:04:58.000,S,h,TRUE,FALSE,
110,1796-09-11 08:06:03.000,,S,v,TRUE,FALSE,
110,1796-09-11 08:08:18.000,1796-09-11 08:07:18.000,t_L,v,TRUE,FALSE,
110,1796-09-11 08:07:42.000,,S,h,TRUE,FALSE,
110,1796-09-11 08:07:55.000,,t_L,h,TRUE,FALSE,
110,1796-09-11 08:10:03.000,1796-09-11 08:09:03.000,S,v,TRUE,FALSE,
110,1796-09-11 08:10:47.000,,S,h,TRUE,FALSE,
111,1796-09-12 08:27:37.000,,S,v,TRUE,FALSE,
111,1796-09-12 08:28:35.000,,S,h,TRUE,FALSE,
111,1796-09-12 08:28:40.500,,t_L,h,TRUE,FALSE,
111,1796-09-12 08:29:10.000,,t_L,v,TRUE,FALSE,
111,1796-09-12 08:30:55.000,,S,v,TRUE,FALSE,
111,1796-09-12 08:31:40.000,,S,h,TRUE,FALSE,
112,1796-10-13 07:47:20.000,,S,v,TRUE,FALSE,
112,1796-10-13 07:47:30.500,,S,h,TRUE,FALSE,
112,1796-10-13 07:49:21.000,,t_N,v,TRUE,FALSE,
112,1796-10-13 07:50:13.500,,S,v,TRUE,FALSE,
112,1796-10-13 07:50:36.000,,t_N,h,TRUE,FALSE,
112,1796-10-13 07:50:50.000,,S,h,TRUE,FALSE,
113,1796-10-13 07:52:34.000,,S,v,TRUE,FALSE,
113,1796-10-13 07:52:43.000,,S,h,TRUE,FALSE,
113,1796-10-13 07:54:35.000,,t_N,v,TRUE,FALSE,
113,1796-10-13 07:55:27.000,,S,v,TRUE,FALSE,
113,1796-10-13 07:55:51.000,,t_N,h,TRUE,FALSE,
113,1796-10-13 07:56:05.000,,S,h,TRUE,FALSE,
116,1796-10-14 08:32:44.000,,S,v,TRUE,FALSE,
116,1796-10-14 08:33:03.000,,S,h,TRUE,FALSE,
116,1796-10-14 08:34:39.000,,t_N,v,TRUE,FALSE,
116,1796-10-14 08:35:30.500,,S,v,TRUE,FALSE,
116,1796-10-14 08:36:13.000,,t_N,h,TRUE,FALSE,
116,1796-10-14 08:36:38.000,,S,h,TRUE,FALSE,
117,1796-10-14 08:38:35.000,,S,h,TRUE,FALSE,
117,1796-10-14 08:38:36.000,,S,v,TRUE,FALSE,
117,1796-10-14 08:40:30.000,,t_N,v,TRUE,FALSE,
117,1796-10-14 08:41:19.000,,S,v,TRUE,FALSE,
117,1796-10-14 08:41:51.000,,t_N,h,TRUE,FALSE,
117,1796-10-14 08:42:18.000,,S,h,TRUE,FALSE,
123,1798-11-19 21:32:03.000,,S,v,TRUE,FALSE,
123,1798-11-19 21:32:45.000,,t,h,TRUE,FALSE,
123,1798-11-19 21:33:56.500,,t,v,TRUE,FALSE,
123,1798-11-19 21:34:35.500,,S,h,TRUE,FALSE,
124,1798-11-19 21:37:51.000,,S,v,TRUE,FALSE,
124,1798-11-19 21:38:19.000,,t,h,TRUE,FALSE,
124,1798-11-19 21:39:44.500,,t,v,TRUE,FALSE,
124,1798-11-19 21:40:14.500,,S,h,TRUE,FALSE,
125,1798-11-20 08:00:28.500,,S,v,TRUE,FALSE,
125,1798-11-20 08:00:45.000,,t,h,TRUE,FALSE,
125,1798-11-20 08:02:03.500,,S,h,TRUE,FALSE,
125,1798-11-20 08:02:22.500,,t,v,TRUE,FALSE,
126,1798-11-20 08:04:01.000,,S,v,TRUE,FALSE,
126,1798-11-20 08:04:39.000,,t,h,TRUE,FALSE,
126,1798-11-20 08:05:54.000,,t,v,TRUE,FALSE,
126,1798-11-20 08:05:56.500,,S,h,TRUE,FALSE,
127,1798-11-20 08:08:57.500,,S,v,TRUE,FALSE,
127,1798-11-20 08:09:29.000,,t,h,TRUE,FALSE,
127,1798-11-20 08:10:49.000,,S,h,TRUE,FALSE,
127,1798-11-20 08:10:49.000,,t,v,TRUE,FALSE,
128,1798-11-20 08:12:53.000,,S,v,TRUE,FALSE,
128,1798-11-20 08:13:02.000,,t,h,TRUE,FALSE,
128,1798-11-20 08:14:25.000,,S,h,TRUE,FALSE,
128,1798-11-20 08:13:45.000,1798-11-20 08:14:45.000,t,v,TRUE,FALSE,
128,1798-11-20 08:14:41.000,1798-11-20 08:15:41.000,S,v,TRUE,FALSE,
129,1798-11-23 07:57:42.000,,S,h,TRUE,FALSE,
129,1798-11-23 07:58:09.000,,S,v,TRUE,FALSE,
129,1798-11-23 07:59:15.000,,t,h,TRUE,FALSE,
130,1798-11-23 08:04:07.500,,S,h,TRUE,FALSE,
130,1798-11-23 08:04:21.000,,S,v,TRUE,FALSE,
130,1798-11-23 08:05:41.000,,t,v,TRUE,FALSE,
130,1798-11-23 08:05:41.000,,t,h,TRUE,FALSE,
131,1798-11-23 08:07:48.500,,S,v,TRUE,FALSE,
131,1798-11-23 08:07:55.000,,S,h,TRUE,FALSE,
131,1798-11-23 08:09:07.000,,t,v,TRUE,FALSE,
131,1798-11-23 08:09:31.000,,t,h,TRUE,FALSE,
131,1798-11-23 08:10:36.000,,S,v,TRUE,FALSE,
132,1798-11-23 08:12:12.500,,S,h,TRUE,FALSE,
132,1798-11-23 08:13:09.500,,t,v,TRUE,FALSE,
132,1798-11-23 08:13:46.000,,t,h,TRUE,FALSE,
132,1798-11-23 08:14:39.500,,S,v,TRUE,FALSE,
133,1798-11-23 08:17:10.500,,S,h,TRUE,FALSE,
133,1798-11-23 08:18:16.000,,t,v,TRUE,FALSE,
133,1798-11-23 08:18:48.000,,t,h,TRUE,FALSE,
133,1798-11-23 08:19:45.000,,S,v,TRUE,FALSE,
134,1798-11-26 02:46:41.000,,t,h,FALSE,FALSE,
134,1798-11-26 02:47:08.000,,S,v,FALSE,FALSE,
134,1798-11-26 02:47:34.000,,t,v,FALSE,FALSE,
134,1798-11-26 02:49:56.500,,S,h,FALSE,FALSE,
135,1798-11-26 02:51:45.000,,t,h,FALSE,FALSE,
135,1798-11-26 02:52:03.000,,S,v,FALSE,FALSE,
135,1798-11-26 02:52:29.000,,t,v,FALSE,FALSE,
135,1798-11-26 02:54:02.000,,S,h,FALSE,FALSE,
136,1798-11-26 02:56:41.500,,t,h,FALSE,FALSE,
136,1798-11-26 02:57:08.000,,S,v,FALSE,FALSE,
136,1798-11-26 02:57:34.000,,t,v,FALSE,FALSE,
136,1798-11-26 02:59:00.000,,S,h,FALSE,FALSE,
137,1798-11-26 03:01:43.000,,t,h,FALSE,FALSE,
137,1798-11-26 03:02:16.500,,S,v,FALSE,FALSE,
137,1798-11-26 03:02:43.500,,t,v,FALSE,FALSE,
137,1798-11-26 03:04:00.000,,S,h,FALSE,FALSE,
138,1798-11-26 03:05:31.000,,t,h,FALSE,FALSE,
138,1798-11-26 03:05:38.500,,S,v,FALSE,FALSE,
138,1798-11-26 03:06:05.500,,t,v,FALSE,FALSE,
138,1798-11-26 03:07:46.500,,S,h,FALSE,FALSE,
139,1798-12-20 02:51:23.000,,S,h,FALSE,FALSE,
139,1798-12-20 02:51:28.000,,S,v,FALSE,FALSE,
139,1798-12-20 02:52:41.500,,t,v,FALSE,FALSE,
139,1798-12-20 02:54:01.500,,t,h,FALSE,FALSE,
140,1798-12-20 02:58:34.000,,S,h,FALSE,FALSE,
140,1798-12-20 02:58:36.000,,S,v,FALSE,FALSE,
140,1798-12-20 02:59:51.000,,t,v,FALSE,FALSE,
140,1798-12-20 03:01:05.500,,t,h,FALSE,FALSE,
141,1798-12-20 03:02:20.000,,S,h,FALSE,FALSE,
141,1798-12-20 03:02:39.500,,S,v,FALSE,FALSE,
141,1798-12-20 03:03:53.000,,t,v,FALSE,FALSE,
141,1798-12-20 03:04:49.000,,t,h,FALSE,FALSE,
141,1798-12-20 03:05:27.000,,S,v,FALSE,FALSE,
142,1798-12-20 03:07:22.000,,S,h,FALSE,FALSE,
142,1798-12-20 03:07:27.000,,S,v,FALSE,FALSE,
142,1798-12-20 03:08:42.500,,t,v,FALSE,FALSE,
142,1798-12-20 03:09:45.000,,t,h,FALSE,FALSE,
142,1798-12-20 03:10:19.000,,S,v,FALSE,FALSE,
143,1798-12-20 03:12:01.000,,S,h,FALSE,FALSE,
143,1798-12-20 03:12:30.500,,S,v,FALSE,FALSE,
143,1798-12-20 03:13:45.500,,t,v,FALSE,FALSE,
143,1798-12-20 03:14:22.000,,t,h,FALSE,FALSE,
143,1798-12-20 03:15:23.000,,S,v,FALSE,FALSE,
144,1798-12-21 02:47:12.000,,S,h,FALSE,FALSE,
144,1798-12-21 02:47:35.500,,S,v,FALSE,FALSE,
144,1798-12-21 02:48:32.500,,t,v,FALSE,FALSE,
144,1798-12-21 02:49:27.000,,t,h,FALSE,FALSE,
144,1798-12-21 02:50:23.000,,S,v,FALSE,FALSE,
145,1798-12-21 02:51:50.000,,S,h,FALSE,FALSE,
145,1798-12-21 02:52:11.000,,S,v,FALSE,FALSE,
145,1798-12-21 02:53:08.500,,t,v,FALSE,FALSE,
145,1798-12-21 02:54:06.500,,t,h,FALSE,FALSE,
145,1798-12-21 02:54:59.500,,S,v,FALSE,FALSE,
146,1798-12-21 02:58:49.000,,S,h,FALSE,FALSE,
146,1798-12-21 02:59:05.000,,S,v,FALSE,FALSE,
146,1798-12-21 03:00:02.000,,t,v,FALSE,FALSE,
146,1798-12-21 03:01:01.000,,t,h,FALSE,FALSE,
146,1798-12-21 03:01:54.500,,S,v,FALSE,FALSE,
147,1798-12-21 03:04:28.500,,S,h,FALSE,FALSE,
147,1798-12-21 03:04:54.000,,S,v,FALSE,FALSE,
147,1798-12-21 03:05:51.500,,t,v,FALSE,FALSE,
147,1798-12-21 03:06:36.000,,t,h,FALSE,FALSE,
147,1798-12-21 03:07:45.000,,S,v,FALSE,FALSE,
148,1798-12-21 03:09:35.000,,S,h,FALSE,FALSE,
148,1798-12-21 03:09:47.000,,S,v,FALSE,FALSE,
148,1798-12-21 03:10:40.500,,t,v,FALSE,FALSE,
148,1798-12-21 03:11:41.000,,t,h,FALSE,FALSE,
148,1798-12-21 03:12:34.000,,S,v,FALSE,FALSE,
149,1799-02-23 03:23:52.000,,S,v,FALSE,FALSE,
149,1799-02-23 03:24:21.000,,t_1,h,FALSE,FALSE,
149,1799-02-23 03:24:35.000,,t_2,h,FALSE,FALSE,
149,1799-02-23 03:25:17.000,,t_1,v,FALSE,FALSE,
149,1799-02-23 03:25:22.000,,S,h,FALSE,FALSE,
153,1799-02-24 20:20:55.000,,S,h,TRUE,FALSE,
153,1799-02-24 20:21:26.500,,S,v,TRUE,FALSE,
153,1799-02-24 20:22:15.500,,t_1,h,TRUE,FALSE,
153,1799-02-24 08:22:26.000,1799-02-24 20:22:26.000,t_2,h,TRUE,FALSE,
153,1799-02-24 08:22:38.500,1799-02-24 20:22:58.500,t_1,v,TRUE,FALSE,
153,1799-02-24 08:23:13.000,1799-02-24 20:23:13.000,t_2,v,TRUE,FALSE,
153,1799-02-24 08:24:14.000,1799-02-24 20:24:14.000,S,v,TRUE,FALSE,
150,1799-02-24 08:26:58.000,,S,v,TRUE,FALSE,
150,1799-02-24 08:27:39.500,,t_1,h,TRUE,FALSE,
150,1799-02-24 08:27:50.000,,t_2,h,TRUE,FALSE,
150,1799-02-24 08:28:27.500,,t_1,v,TRUE,FALSE,
150,1799-02-24 08:28:44.000,,t_2,v,TRUE,FALSE,
150,1799-02-24 08:28:44.000,1799-02-24 08:29:44.000,S,v,TRUE,FALSE,
150,1799-02-24 08:29:51.000,,S,h,TRUE,FALSE,
151,1799-02-24 08:31:33.000,,S,v,TRUE,FALSE,
151,1799-02-24 08:31:39.000,,S,h,TRUE,FALSE,
151,1799-02-24 08:33:02.000,,t_1,h,TRUE,FALSE,
151,1799-02-24 08:33:02.000,,t_1,v,TRUE,FALSE,
151,1799-02-24 08:33:10.000,,t_2,h,TRUE,FALSE,
151,1799-02-24 08:33:18.000,,t_2,v,TRUE,FALSE,
151,1799-02-24 08:34:18.000,,S,v,TRUE,FALSE,
152,1799-02-24 08:35:59.500,,S,h,TRUE,FALSE,
152,1799-02-24 08:37:02.000,,t_1,v,TRUE,FALSE,
152,1799-02-24 08:37:17.000,,t_2,v,TRUE,FALSE,
152,1799-02-24 08:37:26.000,,t_1,h,TRUE,FALSE,
152,1799-02-24 08:37:34.500,,t_2,h,TRUE,FALSE,
152,1799-02-24 08:38:17.500,,S,v,TRUE,FALSE,
154,1799-02-26 20:25:49.000,,S,h,TRUE,FALSE,
154,1799-02-26 20:26:38.000,,t_1,h,TRUE,FALSE,
154,1799-02-26 20:26:46.000,,t_2,h,TRUE,FALSE,
154,1799-02-26 20:26:48.000,,t_1,v,TRUE,FALSE,
154,1799-02-26 20:27:03.000,,t_2,v,TRUE,FALSE,
154,1799-02-26 20:28:40.000,,S,v,TRUE,FALSE,
155,1799-02-26 20:30:56.000,,S,h,TRUE,FALSE,
155,1799-02-26 20:31:52.000,,t_1,v,TRUE,FALSE,
155,1799-02-26 20:32:07.000,,t_2,v,TRUE,FALSE,
155,1799-02-26 20:32:10.000,,t_1,h,TRUE,FALSE,
155,1799-02-26 20:32:17.000,,t_2,h,TRUE,FALSE,
155,1799-02-26 20:33:44.000,,S,v,TRUE,FALSE,
156,1799-02-26 20:36:30.000,,S,v,TRUE,FALSE,
156,1799-02-26 20:37:01.000,,S,h,TRUE,FALSE,
156,1799-02-26 20:37:23.000,,t_1,v,TRUE,FALSE,
156,1799-02-26 20:37:38.000,,t_2,v,TRUE,FALSE,
156,1799-02-26 20:38:13.500,,t_1,h,TRUE,FALSE,
156,1799-02-26 20:38:22.000,,t_2,h,TRUE,FALSE,
156,1799-02-26 20:39:16.000,,S,v,TRUE,FALSE,
162,1799-10-29 02:18:13.000,,S,h,FALSE,FALSE,
162,1799-10-29 02:18:24.000,,S,v,FALSE,FALSE,
162,1799-10-29 02:19:31.000,,t,h,FALSE,FALSE,
162,1799-10-29 02:20:37.000,,t,v,FALSE,FALSE,
162,1799-10-29 02:21:02.000,,S,v,FALSE,FALSE,
163,1799-10-29 02:23:57.000,,S,h,FALSE,FALSE,
163,1799-10-29 02:24:01.000,,S,v,FALSE,FALSE,
163,1799-10-29 02:25:14.000,,t,h,FALSE,FALSE,
163,1799-10-29 02:26:15.000,,t,v,FALSE,FALSE,
163,1799-10-29 02:26:40.000,,S,v,FALSE,FALSE,
164,1799-10-29 02:28:32.000,,S,h,FALSE,FALSE,
164,1799-10-29 02:28:42.000,,S,v,FALSE,FALSE,
164,1799-10-29 02:29:50.000,,t,h,FALSE,FALSE,
164,1799-10-29 02:30:56.000,,t,v,FALSE,FALSE,
164,1799-10-29 02:31:22.000,,S,v,FALSE,FALSE,
375,1824-10-21 03:00:42.000,,S,h,FALSE,FALSE,
375,1824-10-21 03:01:28.500,,S,v,FALSE,FALSE,
375,1824-10-21 03:03:33.000,1824-10-21 03:03:26.000,t,h,FALSE,FALSE,
